F_H2O,F_CO2,F_GPP
2.3253756411914815e-18,-0.41871401838694733,-1.5346766607991047e-17
2.2773199113815854e-18,-0.4183135104450678,-3.0693533215982093e-17
2.0132432093706176e-18,-0.39697900590754165,-1.5346766607991047e-17
2.0297466842263712e-18,-0.3945587069126831,-1.5346766607991047e-17
2.0355489744285638e-18,-0.3947227319664341,-4.6040299823973146e-17
9.128857184148682e-6,0.06250123959508029,0.4625482809878937
1.117965697368671e-5,0.07475382980590353,0.5012015641034697
1.6386548703788574e-5,0.07154277790789426,0.47927326189790126
2.139641306120665e-5,0.0678699252659517,0.38398584470811487
2.6894796691312e-5,0.06372503961735951,0.28877648788867505
3.120411629937859e-5,0.06016738653509369,0.23249971682934253
3.3018385057416726e-5,0.05841993186863856,0.21163146452377504
3.264169684373007e-5,0.05872063621790367,0.21534913028588715
3.0030021632693228e-5,0.06097066559838594,0.24461057014505624
2.415188372783816e-5,0.06519248930578163,0.3209040095296708
1.9550128415971732e-5,0.06865837874668163,0.4089765931758577
1.735811067242696e-5,0.06322321382659038,0.4439041090404962
3.226504022070512e-18,-0.42312781976782504,0.0
3.100689004933865e-18,-0.42681556285998806,2.3020149911986573e-17
2.6880251050289355e-18,-0.43062613964479474,-2.3020149911986573e-17
2.6319282465163154e-18,-0.4294049603877516,0.0
2.468433866019993e-18,-0.42638860787540833,0.0
2.486313229772819e-18,-0.4267834799082665,5.3713683127968666e-17
2.120618685733445e-18,-0.41004084223784065,3.836691651997762e-17
2.1504189271257577e-18,-0.4111308799335121,1.5346766607991047e-17
2.1443177586802125e-18,-0.4104171685979627,3.836691651997762e-17
2.0105186233981707e-18,-0.39672818450513503,4.6040299823973146e-17
2.0475633092356004e-18,-0.39965881134494224,0.0
2.048485954132898e-18,-0.3996842714940066,0.0
9.245247971757538e-6,0.05416169534295126,0.4580289122916078
1.0477654844761754e-5,0.07515116158995518,0.49726937226701595
1.5788777185154634e-5,0.07172079961624779,0.4828947250421327
2.0472370675672306e-5,0.06843950354351479,0.39933720503468206
2.5342743806525404e-5,0.06482429732357832,0.3101493791970846
2.9015583849190812e-5,0.06184672692703125,0.2558535920678196
3.0476944394091454e-5,0.06073672624749034,0.23969667186594004
2.975187984357787e-5,0.06122373256387794,0.24708478344424434
2.629453509920354e-5,0.06397764729424232,0.29440431744287704
2.1431124240565317e-5,0.06740016772529524,0.3734155679706627
1.8976761562719072e-5,0.06907792143814279,0.42302837633570495
1.904475672781151e-5,0.062122800712570106,0.4170544024598819
3.1348944567763063e-18,-0.42727057204873575,-7.673383303995524e-17
3.104089081289021e-18,-0.42872058014368675,7.673383303995523e-18
2.568825579489008e-18,-0.42829144653167606,3.0693533215982093e-17
2.5516332179606434e-18,-0.42758764961389967,0.0
2.519041685013198e-18,-0.42764382536483797,0.0
2.51900795908024e-18,-0.4277675189481039,7.673383303995523e-18
2.0108337077409207e-18,-0.4058990640548046,7.673383303995523e-18
1.986081450721514e-18,-0.40532470842293516,-5.3713683127968666e-17
1.9632591815905293e-18,-0.40549875539108915,-4.6040299823973146e-17
1.6349588254008806e-18,-0.3763389582502752,0.0
1.6016544340466852e-18,-0.37571609277993234,0.0
1.5454631018595755e-18,-0.371921659272746,3.0693533215982093e-17
7.4964057168075145e-6,0.06574250292895434,0.4494354010032325
9.161252367173533e-6,0.07554907410691561,0.49120980815758275
1.3317394746749072e-5,0.072837908278235,0.4997339725222943
1.8605605593459463e-5,0.06933571112888773,0.4234508619988824
2.428173260480611e-5,0.06536083279467637,0.32089695039276656
2.9141862386090098e-5,0.061566242461686245,0.25043320763587257
3.1408955756016805e-5,0.059608941133452324,0.22379334779413693
3.1501001592647145e-5,0.05949607582124603,0.22274907911084155
2.9073119763158606e-5,0.06145511944724286,0.2498637641498393
2.3979268505807414e-5,0.06534390961725464,0.3226294986548827
1.943286432368182e-5,0.06828387892627,0.4045861535741788
1.6796804329362838e-5,0.0636441746592461,0.452748922464311
2.6653435816609318e-18,-0.4314186917958641,-3.0693533215982093e-17
2.664621351158868e-18,-0.4313421758806687,-3.836691651997762e-17
2.539736618007371e-18,-0.4246041227471545,-1.5346766607991047e-17
2.5081901129892236e-18,-0.42431892471838206,5.3713683127968666e-17
1.9114137855372408e-18,-0.3943643180925069,3.0116108208860877e-17
1.7644079127946867e-18,-0.3831450307241823,0.0
1.7563617512725778e-18,-0.3833897508546412,5.270318936550654e-17
1.7037717743999048e-18,-0.3783999573635132,0.0
1.6999283107406555e-18,-0.3778715524417961,0.0
1.3932820372252126e-18,-0.3488620588074516,-5.270318936550654e-17
1.3750051606854117e-18,-0.34808857970955215,-1.5058054104430438e-17
1.3313973026683183e-18,-0.3409618203413515,4.8938675839398926e-17
6.5061461338835195e-6,0.06840419642126919,0.4248771760728684
9.537848523373859e-6,0.07395815778109628,0.4844916657326856
1.3894389069958256e-5,0.07090992689923672,0.4835897661744651
1.868253531978139e-5,0.06751004693294968,0.4015590741364669
2.4147538799190876e-5,0.0635645582827935,0.30230939760509734
2.805655770002101e-5,0.0604554682930776,0.24609094214488356
3.0520773179962253e-5,0.058729685707537886,0.22215001150947278
2.941855876792247e-5,0.05965832273904072,0.2350695308247036
2.589478078136814e-5,0.06242653343970491,0.2809269003454945
2.0961688683371362e-5,0.06592103860629991,0.36023881422748905
1.6458846751717033e-5,0.06851764435281807,0.4437257527486295
1.6036207994770364e-5,0.06189125661007992,0.44512030596042257
2.613739746824557e-18,-0.4237579392425391,0.0
2.5289911104857633e-18,-0.4229331072439471,0.0
1.9917796123483357e-18,-0.4011055998809222,-2.258708115664566e-17
1.9208775413390402e-18,-0.3942047636924935,3.0116108208860877e-17
1.9052820259376176e-18,-0.3938138491534089,3.0116108208860877e-17
1.9395993110435965e-18,-0.39557534162404884,7.529027052215219e-18
1.6258244316316631e-18,-0.36615059873332234,-1.5058054104430438e-17
1.577525232761948e-18,-0.3590035843362756,-2.258708115664566e-17
1.5834835767230218e-18,-0.35995066363021033,0.0
1.4988297032120114e-18,-0.35056540868039665,3.7645135261076096e-18
1.5145458723597562e-18,-0.35345480544582447,-3.76451352610761e-17
1.4735517973475986e-18,-0.3484729289162026,-2.258708115664566e-17
7.582615933310079e-6,0.06384857042755011,0.43279495758025843
8.934452057234564e-6,0.07460001114723114,0.4735744121028468
1.3148353783437076e-5,0.07184011362788231,0.4940139005237377
1.7238998144100867e-5,0.06901440922606934,0.442753203469338
2.1794706556147843e-5,0.06589152952038659,0.3574586985800068
2.5023347029229806e-5,0.06340702882484514,0.29906788392878625
2.604232140842062e-5,0.06251842799828473,0.28167254704110384
2.435196984004717e-5,0.0637225985946011,0.3067239251809766
2.1801158701562054e-5,0.06553337389296969,0.3499557604612728
1.889267733799063e-5,0.06756269679379091,0.4049592706461853
1.5014806331115698e-5,0.07018597566144055,0.47257084193234866
1.3814074101885478e-5,0.06424607477935283,0.4796169863363459
2.0789977668230118e-18,-0.40873374724920675,0.0
2.0294598897313503e-18,-0.40352017362172304,-1.5058054104430438e-17
1.5540755093132871e-18,-0.3662626721580519,-3.0116108208860877e-17
1.3984395738152967e-18,-0.3470617602582549,1.882256763053805e-17
1.3800307665277039e-18,-0.3464565848427617,-1.882256763053805e-17
1.3836399954038112e-18,-0.34727651708008,-3.0116108208860877e-17
1.214705731093646e-18,-0.32293861891249453,-2.258708115664566e-17
1.2275776939638547e-18,-0.3229929101351841,5.270318936550654e-17
1.2906363307506512e-18,-0.32886576742248663,1.129354057832283e-17
1.1598739829782591e-18,-0.304426502923079,-1.882256763053805e-17
1.1984923669386255e-18,-0.3053552853140689,-3.0116108208860877e-17
1.1856878444200246e-18,-0.30198773243658156,-7.529027052215219e-18
6.35035756697406e-6,0.07127170211804967,0.3997007846468683
8.99985520575049e-6,0.07461816668890522,0.4732780236492319
1.387057910065744e-5,0.07144797422590789,0.4906055983103122
1.8813325337266564e-5,0.06807436183146932,0.41729172615909016
2.3812568165436508e-5,0.06456783930975091,0.3248689354059266
2.8214807463417277e-5,0.061143449428306705,0.2572240547425753
3.061311418383971e-5,0.05909163013837368,0.22709964122767573
3.04366549973952e-5,0.05923247045504449,0.22936743561613449
2.7106962256360216e-5,0.06184260352526522,0.2711736542989395
2.1832627904474875e-5,0.06558606348243555,0.3526894599527945
1.6787931586529323e-5,0.06914812738457378,0.44874767844983215
1.5047070414006182e-5,0.06473868324521255,0.46863652446269516
2.2428870929239474e-18,-0.4158526931343027,-4.517416231329132e-17
2.1711332190202396e-18,-0.411942052851276,-7.529027052215219e-18
1.7699333900880135e-18,-0.3855209400220709,3.76451352610761e-17
1.820423005488424e-18,-0.3882955006959455,-5.270318936550654e-17
1.8072198158239124e-18,-0.38542242686840245,3.0116108208860877e-17
1.824349583274188e-18,-0.386299050686822,0.0
1.5818204363767528e-18,-0.36273353510976664,0.0
1.5827520282010263e-18,-0.3630828809281126,-7.529027052215219e-18
1.5463074743197707e-18,-0.35788503867201815,0.0
1.3455117555543555e-18,-0.3319310014688113,1.5058054104430438e-17
1.372972122513801e-18,-0.335217322937303,3.7645135261076096e-18
1.3469211259466308e-18,-0.3307162300625756,-3.7645135261076096e-18
7.086718342613491e-6,0.06776442782682282,0.4246169935061634
9.851007904066229e-6,0.07396375835314227,0.485395621777773
1.4173740521249177e-5,0.07121513455017475,0.48754233729621604
1.8410072982860235e-5,0.06818683028683416,0.4194563905193255
2.275864421214051e-5,0.06508338172806567,0.33638656094140224
2.7340415831729018e-5,0.061611053424677945,0.26451348334208946
2.8311851212760065e-5,0.06058141066086716,0.24812520760673062
2.8085916820264103e-5,0.06071995007780547,0.2506698531718728
2.6751008378381988e-5,0.061729382515432626,0.2677705782942753
2.2208350916928648e-5,0.06504372313497489,0.3372572862759442
1.7639029962477915e-5,0.06783886508535869,0.42392786355862583
1.4994360378467481e-5,0.06273895905002908,0.46142585084482723
2.3452444383011578e-18,-0.4207923850491698,0.0
2.3942827355972337e-18,-0.4212982221519013,-6.776124346993698e-17
1.8948335351454246e-18,-0.3980123532419869,1.5058054104430438e-17
1.9464774318425647e-18,-0.3997188110653177,4.517416231329132e-17
1.8851588270374692e-18,-0.3967426641885246,3.76451352610761e-17
1.9460791145209454e-18,-0.40032658337043436,4.517416231329132e-17
1.770401980026515e-18,-0.3829086004176954,-7.529027052215219e-18
1.779824080100689e-18,-0.38358496510159035,-3.76451352610761e-17
1.7909626917676038e-18,-0.38190662202430464,7.529027052215219e-18
1.4446823784132063e-18,-0.3419655726047985,-3.388062173496849e-17
1.4300463946324258e-18,-0.3400357966935372,3.7645135261076096e-18
1.3978560095969748e-18,-0.3363395721816862,1.882256763053805e-17
7.44485244689278e-6,0.06837360505213033,0.43111204653546314
1.0598843949604694e-5,0.07350900395247102,0.4904125582289174
1.4887877784530702e-5,0.07071286535768603,0.47967270422462505
1.8671625453030355e-5,0.06809998424570492,0.41624840215855463
2.3881296902685153e-5,0.06439967240428847,0.3196372649487342
2.7389053862310338e-5,0.061701658447947165,0.2655334270064265
2.8472059439382667e-5,0.06059323214895914,0.24769231667833358
2.770343608549033e-5,0.0611075873292394,0.2562378567149427
2.5084039673777534e-5,0.06308965178756111,0.2927647972871583
2.1193030542825358e-5,0.06591336613311369,0.35848119978241894
1.7657243696446964e-5,0.0679557018061138,0.42992259680040695
1.7066182213856914e-5,0.06196887421047549,0.43685316625917625
2.5858155867451472e-18,-0.4233850564069669,-4.517416231329132e-17
2.5208704512452625e-18,-0.4229601511918686,6.023221641772175e-17
2.2868324243763508e-18,-0.41357899030679546,0.0
2.253418905166407e-18,-0.4118907569622902,-1.5058054104430438e-17
2.1715891699150454e-18,-0.4089730354452899,7.529027052215219e-18
2.174998627501926e-18,-0.4091641733086503,7.529027052215219e-18
1.904126312275425e-18,-0.3881961447213513,1.5058054104430438e-17
1.8806348232069174e-18,-0.38566577666093604,0.0
1.879119116568411e-18,-0.3860431773777351,0.0
1.6141582338905973e-18,-0.35660081114070546,-7.529027052215218e-18
1.6279056980271753e-18,-0.3582679031446916,-3.76451352610761e-17
1.5930774652165316e-18,-0.3559347843764878,6.023221641772175e-17
8.235470108913569e-6,0.06813078118431154,0.44744478759073614
9.593927137637489e-6,0.07431522635730196,0.47974227368135713
1.3046172544297845e-5,0.07171226290841684,0.49262802324605637
1.6866796550553023e-5,0.0691933852746306,0.44556492013548876
2.063943652761628e-5,0.06672406445420383,0.37786910709689453
2.3508149540928474e-5,0.06471890613533174,0.3268700404350084
2.5401428966383258e-5,0.06359088332323433,0.30227464730685866
2.515138579406769e-5,0.06376300461849069,0.3065039418328255
2.302820261198175e-5,0.06529047771391458,0.34272669950931345
1.9644531081440716e-5,0.06759276208744261,0.40461693711175517
1.7028803059468544e-5,0.0688645494877081,0.4526232318118929
1.6374458926262816e-5,0.06308169018715792,0.45572839900331896
2.6856462550723424e-18,-0.42288015618295305,-7.529027052215219e-18
2.6059277931279868e-18,-0.4220093145600056,0.0
2.2067812132995456e-18,-0.40529920237299005,3.0116108208860877e-17
2.2326643194689812e-18,-0.4071736834677357,-3.76451352610761e-17
2.228525331121747e-18,-0.40825862444871014,1.5058054104430438e-17
2.230323132780063e-18,-0.408444600321819,7.529027052215219e-18
1.9743643987732505e-18,-0.39052536927051645,1.5058054104430438e-17
1.9342324160620142e-18,-0.3887627546389323,0.0
1.923192953630837e-18,-0.388071554108137,0.0
1.5732829421490263e-18,-0.35384536158741864,3.7645135261076096e-18
1.5695390093672807e-18,-0.353880730726018,0.0
1.5569174346524078e-18,-0.35174741613813104,0.0
7.74562731003254e-6,0.0698787500536778,0.43329337432838516
8.76564682716859e-6,0.07512914883252828,0.4624265370850177
1.2239482517414307e-5,0.07244942295897235,0.49624314070562137
1.5732949417951427e-5,0.070098826866752,0.467736758450526
1.9809931562863842e-5,0.06750606179181991,0.4005030180749816
2.3095081862828485e-5,0.06527701174689647,0.3414610750252084
2.5177980299301844e-5,0.06362316378462923,0.30365210506964485
2.519372111713477e-5,0.0635801118510601,0.30338463706689617
2.305692424762545e-5,0.06513464706596295,0.33943108710873776
1.9039059471049147e-5,0.06787199572678168,0.4128708185202698
1.4590539612229433e-5,0.07047258355803347,0.4826853440706695
1.2092742908444457e-5,0.06727576049379563,0.4908726147189922
2.431318009459659e-18,-0.4168617195530134,3.76451352610761e-17
2.2945098996018695e-18,-0.4103049672130328,3.76451352610761e-17
1.90444365214382e-18,-0.3820875698999842,3.76451352610761e-17
1.8906415031021797e-18,-0.3809437030475001,-1.5058054104430438e-17
1.8752833386481503e-18,-0.3807756839390252,-3.76451352610761e-17
1.87242255033747e-18,-0.3808068553151881,-1.5058054104430438e-17
1.5791877548701457e-18,-0.34578725085845446,4.8938675839398926e-17
1.5591350541722571e-18,-0.34466407018479456,6.776124346993698e-17
1.5544223805583893e-18,-0.34421074112916517,-4.517416231329132e-17
1.2441055116636405e-18,-0.29872898209468457,-5.270318936550654e-17
1.251549655208498e-18,-0.2986378555330143,-7.529027052215219e-18
1.2319214804195907e-18,-0.29492376693046257,3.0116108208860877e-17
6.841492951389846e-6,0.07301898873164685,0.40321623899667886
8.190722871567807e-6,0.07576901903265015,0.4450233203280965
1.1706398242313283e-5,0.07306737292254618,0.4947279902589482
1.5483010817248716e-5,0.07037615168218553,0.4739859922656622
1.9211238810938438e-5,0.0678001352976113,0.40976086363954245
2.2322202659489512e-5,0.06562113402895663,0.3516189473727085
2.4105036013386155e-5,0.06414469096992431,0.3168595516315408
2.4162471604419867e-5,0.06412365984126092,0.3169238010253107
2.207108062553072e-5,0.06563823837186444,0.35369410083034597
1.8340670347047837e-5,0.0682037089835696,0.422927768115967
1.5508467090072107e-5,0.06975970286860943,0.47057614939698184
1.395483176288019e-5,0.06547571066385646,0.482712763353371
2.2306718667706547e-18,-0.4075863719867951,0.0
2.1558415334521184e-18,-0.40236283122716826,5.270318936550654e-17
1.7368485094326934e-18,-0.3682561941803195,-3.0116108208860877e-17
1.6747090215508715e-18,-0.3597448784474342,3.0116108208860877e-17
1.6300228865943336e-18,-0.3508820291985288,-3.6872154830979996e-17
1.6414917102881137e-18,-0.35204678031970227,-1.4748861932391998e-17
1.5497337442233432e-18,-0.33701818603295186,-2.9497723864783997e-17
1.4698274604193202e-18,-0.32603418723335154,-3.6872154830979996e-17
1.4561086648162407e-18,-0.32461045279986006,-7.374430966195999e-18
1.2795416963920829e-18,-0.29995645860059994,4.4246585797175995e-17
1.2789114991526293e-18,-0.2995510616890637,0.0
1.244016110439437e-18,-0.29497964433058627,0.0
6.556932288520197e-6,0.07189731602679582,0.3948506822761961
7.891505939413304e-6,0.07422065532187494,0.43639929495627344
1.0988020565979486e-5,0.07175954817394908,0.48375749348426894
1.4633030949092685e-5,0.06922230695495155,0.4700936899591749
1.8311174707368562e-5,0.06675817052154269,0.4121339571219628
2.138716861955528e-5,0.06464471456202155,0.3557420116422634
2.3031684748981367e-5,0.06331948024006115,0.3235418884087363
2.29620224519235e-5,0.06336332703057634,0.32515726301138975
2.1056524566412704e-5,0.06475530011787717,0.36006225446979684
1.7490460348686878e-5,0.06717516455057294,0.4253230461860794
1.3536381670091679e-5,0.06960322696691182,0.4801295139184241
1.3165792130074826e-5,0.06472837581892192,0.4776593332173879
2.2171554255564885e-18,-0.40150707859000373,0.0
2.117657451551998e-18,-0.39461217516538183,1.4748861932391998e-17
1.8171892408215434e-18,-0.3686834192979785,2.9497723864783997e-17
1.7721726448001173e-18,-0.36376351981189886,2.9497723864783997e-17
1.76209941049486e-18,-0.36382491741926526,1.4748861932391998e-17
1.7516658903413397e-18,-0.36341677469391936,4.4246585797175995e-17
1.525597688801511e-18,-0.33188306045652977,3.6872154830979996e-18
1.469441528128615e-18,-0.329143259102528,-3.3184939347881996e-17
1.4524625013084329e-18,-0.3273231989330869,0.0
1.2198411819440546e-18,-0.29536992485534996,3.3184939347881996e-17
1.210341204407329e-18,-0.2946672229083656,2.9497723864783997e-17
1.187929534837332e-18,-0.2915398742950783,3.6872154830979996e-18
6.055541662809296e-6,0.07277502711549398,0.38105163335132225
7.245855631752437e-6,0.07479403366267812,0.4194231217948067
9.6696103957328e-6,0.07274206285136182,0.4717423890014376
1.2715837074636614e-5,0.07053677932673043,0.4850750004543107
1.5856192017333263e-5,0.0683932408768707,0.4535160790678127
1.831218307027316e-5,0.06672831211649725,0.41205598321897097
2.0182234320830738e-5,0.06541539093946681,0.37715384628600196
2.0401987136374842e-5,0.06525315413502822,0.37331634035016614
1.8419555885710558e-5,0.06662803639738554,0.4107383735241096
1.583418863598123e-5,0.06836760984771273,0.4544239432609142
1.2279850702591537e-5,0.07067798020517276,0.4858948980277148
1.1795607749538449e-5,0.06676918009408239,0.482138450207315
2.135973972322845e-18,-0.39611770443422045,-2.9497723864783997e-17
2.033833523239427e-18,-0.3866998837400779,7.374430966195999e-18
1.607042013149799e-18,-0.3485033707352836,2.2123292898587997e-17
1.5823348521324538e-18,-0.3469491621751621,-2.5810508381685997e-17
1.482620479976284e-18,-0.3394111827999927,0.0
1.443598069307667e-18,-0.33592929129680216,-1.4748861932391998e-17
1.2594913871448278e-18,-0.30784463537882184,-1.8436077415489998e-17
1.2538417089202597e-18,-0.3073254832811204,3.3184939347881996e-17
1.2472198771221057e-18,-0.305847417537523,3.6872154830979996e-17
1.0366079616992237e-18,-0.27043430217660647,2.2123292898587997e-17
1.0366098500224207e-18,-0.27070850068458513,-1.5777218104420236e-33
1.0508083703128577e-18,-0.2729606160400603,-3.3184939347881996e-17
6.055168793662304e-6,0.07278215587812409,0.38724383660749667
6.861139177478504e-6,0.0749914930184414,0.4135862771157407
9.797605312540309e-6,0.0727088362960752,0.4725576615401288
1.281740039132253e-5,0.07052928717322365,0.48499801129584974
1.5919632219785063e-5,0.06837866252161075,0.45333930079908596
1.8624073493845104e-5,0.0665023222645106,0.40634655501863276
2.023521732328475e-5,0.06540674285963642,0.37784319982320874
2.0230277416294144e-5,0.06543272119051909,0.37911057395260384
1.8592656198811266e-5,0.06658560864007884,0.4102937229030853
1.5799747526606752e-5,0.06853163430563969,0.45810909339444306
1.3222550917368677e-5,0.07014825289559103,0.4839514218191514
1.2876826449249312e-5,0.06562504620190181,0.4804496906427172
2.1709286460604875e-18,-0.3974225216116586,2.2123292898587997e-17
2.0360400661757043e-18,-0.3878265222583976,-5.1621016763371994e-17
1.7903041651209396e-18,-0.3643049845758645,-1.4748861932391998e-17
1.80006584675129e-18,-0.36386776815155025,-1.4748861932391998e-17
1.784318911693793e-18,-0.3603593563452145,3.6872154830979996e-17
1.761638239490149e-18,-0.35764328354173575,-7.374430966195999e-18
1.423983148931856e-18,-0.31678519657995013,7.374430966195999e-18
1.4051735442487451e-18,-0.31453184810465745,-7.374430966195999e-18
1.3641114565711205e-18,-0.3083898020669791,-2.5810508381685997e-17
1.1615886397193339e-18,-0.2741802167457077,-4.0559370314077995e-17
1.134232390859139e-18,-0.27327642073301445,-2.2123292898587997e-17
1.1060509862235969e-18,-0.270099605252452,4.0559370314077995e-17
5.847613083433913e-6,0.07392547369551687,0.37042910587514816
6.710440645559397e-6,0.07531380830109449,0.4027883551196258
9.195118203868471e-6,0.07306833764347247,0.46604788604458247
1.2401454773077373e-5,0.07071314783426935,0.4858462637114166
1.5781967729154125e-5,0.06838712098167198,0.4539104641170798
1.8822096160013675e-5,0.06629716217258638,0.4020587129948507
2.0592734664209756e-5,0.06497769455506897,0.36806254979976655
2.065620662273797e-5,0.06494385401378136,0.36766610693881174
1.8883474876159814e-5,0.06623165098256598,0.4018068358928221
1.5812041368871636e-5,0.06836454984601147,0.4549260462100986
1.2324358701212726e-5,0.07071202492819627,0.4861654654627006
1.1881808432648125e-5,0.06665447638907865,0.48164888382075755
1.8475314864778783e-18,-0.3740046080007679,2.2123292898587997e-17
1.78098014861682e-18,-0.3689996232980794,-3.6872154830979996e-17
1.4687260628201957e-18,-0.3343568877327017,-3.3184939347881996e-17
1.4684297332312686e-18,-0.33434160058918344,2.2123292898587997e-17
1.4707564286166688e-18,-0.3365120878956712,1.1061646449293999e-17
1.4550867311118153e-18,-0.33611981669036306,1.8436077415489998e-17
1.2185111738948493e-18,-0.30304017309933123,-2.5810508381685997e-17
1.1808334027113006e-18,-0.30240424363037166,-1.8436077415489998e-17
1.170849728248922e-18,-0.3022521024513368,-1.8436077415489998e-17
9.8949781060543e-19,-0.2690183787046128,-1.4748861932391998e-17
9.812743557154937e-19,-0.26896417569745007,-1.8436077415489998e-17
9.736270304300037e-19,-0.2686755904253478,-2.9497723864783997e-17
5.271389731310271e-6,0.07399847558635123,0.3701336437758069
6.772431183828609e-6,0.0748086961446201,0.4194261013559214
1.0003146548511687e-5,0.07211724319108934,0.4806129216328063
1.4021869196401068e-5,0.06928647418415713,0.4713584314361249
1.8245998596857066e-5,0.06644516151752353,0.4063291387294802
2.194234874400278e-5,0.06379911161427489,0.3395689241253674
2.4175653419595468e-5,0.06200574651327847,0.30102374050084446
2.4244299153685788e-5,0.061997744122944086,0.3014164735884082
2.192392205770912e-5,0.06382558158536865,0.34198133903526845
1.8043351662877793e-5,0.06669993742910475,0.41539249844818316
1.4354108464141279e-5,0.06905817044877181,0.47291485077387885
1.2784653535946854e-5,0.06551548119705601,0.4801508037210443
1.943223135699371e-18,-0.3865157787208844,-2.9497723864783997e-17
1.8125574263787543e-18,-0.37784633615884,5.899544772956799e-17
1.3671965266069378e-18,-0.3260973288563722,-1.4748861932391998e-17
1.3554360561006873e-18,-0.32455882939640507,0.0
1.3160230106541762e-18,-0.3178791611143317,3.6872154830979996e-18
1.3202666987691492e-18,-0.3188816874698774,3.6872154830979996e-18
1.1325960939910632e-18,-0.2881472251170553,5.5308232246469994e-17
1.1203309594566513e-18,-0.2893076606410751,3.6872154830979996e-17
1.1115989608764082e-18,-0.2900065139148888,3.3184939347881996e-17
9.837118234539757e-19,-0.26801825649439787,0.0
9.71994536042686e-19,-0.2671466516975987,3.6872154830979996e-18
9.579863792711215e-19,-0.2650763868609608,3.6872154830979996e-18
5.8566905649400484e-6,0.0733114473608445,0.3857726512649874
7.631421593229206e-6,0.07414189759260043,0.439246755363264
1.127163507567941e-5,0.07128201971273455,0.4861505753816824
1.5437403227209863e-5,0.06831623572157484,0.453374775671083
1.987738618577579e-5,0.06516928346155022,0.3744004954626287
2.349119225491658e-5,0.0624153617772538,0.3106611821237114
2.5861342266684387e-5,0.06044303228137857,0.2736940163229813
2.5515578708783933e-5,0.06075737995922332,0.2796700451322721
2.274315019218837e-5,0.06301947192555508,0.3250969036849934
1.8613061376631418e-5,0.06612739013967052,0.40152186103951837
1.502311706898482e-5,0.06841313040288192,0.462413733846027
1.3168384078440005e-5,0.06477506753317866,0.47606248744358626
2.0925929310230693e-18,-0.399415908834978,-5.1621016763371994e-17
1.990843100304744e-18,-0.3930548289402325,7.374430966195999e-18
1.5089393342199976e-18,-0.3443368596231013,2.2123292898587997e-17
1.4958194068215902e-18,-0.342525603780077,-1.4748861932391998e-17
1.4669418965611176e-18,-0.3388203426619266,3.3184939347881996e-17
1.4483335959122394e-18,-0.3368520770631483,3.6872154830979996e-18
1.2354052362387866e-18,-0.3048443379811536,-5.5308232246469994e-17
1.227061008122088e-18,-0.3038647932197799,-7.374430966195999e-18
1.2145261264863005e-18,-0.30279437383919194,-2.2123292898587997e-17
9.860119998911394e-19,-0.26297091073756873,-5.5308232246469994e-17
9.879654212906462e-19,-0.2632455365556755,-4.4246585797175995e-17
9.571530164846295e-19,-0.2583292208619619,3.6872154830979996e-17
6.222879010111465e-6,0.07325374656762658,0.38988965836279066
8.182236786561732e-6,0.07380319200212991,0.44811535603436686
1.2148135514022055e-5,0.07085808801446597,0.48632064717566814
1.6490128533885642e-5,0.06768154429976922,0.43987010650931346
2.0576330575905917e-5,0.06475759411175194,0.3658711949110034
2.413920450490123e-5,0.061933683137622014,0.30286099794687255
2.6256288972394923e-5,0.0600008404331505,0.2683334740323171
2.6299636981765016e-5,0.05997471781859289,0.2685182027286606
2.387843457417699e-5,0.062032441739733934,0.30632225614509107
1.9372365850753152e-5,0.06538858646780403,0.3841614298604825
1.652185858064872e-5,0.06724322011599347,0.4374976468467367
1.2528255315420873e-5,0.06568535983532368,0.48068270513485356
2.1788252678757525e-18,-0.4034757647594123,-7.374430966195999e-18
2.0063706440468153e-18,-0.39290399258788555,-3.6872154830979996e-17
1.5153449878398841e-18,-0.33771574716494024,-4.4246585797175995e-17
1.3890678076543974e-18,-0.32064814710569584,-2.9497723864783997e-17
1.378205055690204e-18,-0.31931466933114394,-2.2123292898587997e-17
1.3858086116730095e-18,-0.32088995909710916,-4.4246585797175995e-17
1.347172841343055e-18,-0.31055461347441304,-2.5810508381685997e-17
1.110218824516749e-18,-0.2837731869827705,3.6872154830979996e-18
1.113953479908664e-18,-0.2848993995204506,-3.6872154830979996e-18
1.0503548346317173e-18,-0.2726145350349763,-3.6872154830979996e-18
1.0325353310717784e-18,-0.2715558129344201,0.0
1.0250453444782102e-18,-0.2705593833262817,7.374430966195999e-18
6.414385595763777e-6,0.0725177588152055,0.40336278520473356
8.999879667999545e-6,0.07310455357288208,0.46402469082808506
1.3259782162153689e-5,0.07012171631530337,0.4827178138129553
1.7816431767770883e-5,0.06668660985930146,0.4163445994999946
2.2916544378053658e-5,0.0628735350149276,0.32382769761285013
2.693824847876928e-5,0.05952602126378055,0.26215167194824585
2.9666104564782458e-5,0.05702911620776924,0.22767317508808294
2.9650850904931408e-5,0.05689687695652318,0.22633927265176912
2.6466748674389113e-5,0.059813276217489414,0.26766254600283157
2.152432152794675e-5,0.06371157053473504,0.3440933649276033
1.7900763600413425e-5,0.0663451051182678,0.41338862694703277
1.4831514252019119e-5,0.06332392676714454,0.4598629681628661
2.320252490103361e-18,-0.4113460870532892,1.4748861932391998e-17
2.203018332329907e-18,-0.40748303840564715,-2.2123292898587997e-17
